date_time,Deezer,Twitter,Netflix,DailyMotion,Google
2019-03-16 00:00:00,1082999731.2176485,460885056.11424303,2735434697.670975,517584069.3143109,2241194775.631984
2019-03-16 00:06:00,998417698.6876805,528876686.7242028,2681892126.8052893,300495005.8535167,1785682763.4932494
2019-03-16 00:12:00,711689966.6969478,568007148.7290398,2385192800.347301,529076089.13358516,1226331982.5059745
2019-03-16 00:18:00,865938512.0886179,540197359.8936014,1888815247.3524046,888945712.0515274,1224727321.6627223
2019-03-16 00:24:00,659899096.5250871,540935616.6110033,1496713202.1246696,564323928.6185235,780055430.5792979
2019-03-16 00:30:00,800564352.0083584,562214354.9865468,1997253726.8088942,585136096.4049389,1073083541.9595532
2019-03-16 00:36:00,934784377.4940283,636918656.9175503,2184796201.6443415,596820184.6000104,1262136432.8470273
2019-03-16 00:42:00,799945719.6773303,563662588.5532345,1919485247.1633828,625200472.7045692,952471039.0925062
2019-03-16 00:48:00,697478205.056905,648268255.7316632,2490721881.395164,707348325.5379359,1630910790.5309684
2019-03-16 00:54:00,1554406774.195461,607767276.9472817,1631119623.3850446,766898733.2577416,1506603953.573319
2019-03-16 01:00:00,600904135.7393289,516313889.0167791,1676968769.0255148,1110623678.4506912,1205333976.0663009
2019-03-16 01:06:00,728408364.4724767,437909724.8774552,1864756764.3273866,1242085510.077456,781658813.8889842
2019-03-16 01:12:00,930420217.1403236,290377268.58353394,2201559780.515164,754312146.7466494,1250634064.4624376
2019-03-16 01:18:00,809284145.4123075,196945750.04689664,2173420779.3671527,619669627.3800262,923468085.2251775
2019-03-16 01:24:00,690405237.245947,196234275.62691468,1917972134.5088112,601877993.9402022,595728798.0983309
2019-03-16 01:30:00,1093432248.7007132,171920269.10167545,1842276539.7294266,422487191.7388918,907256167.6876645
2019-03-16 01:36:00,780870986.3338293,234808220.26834524,2162948077.202306,508084360.9948735,1128127992.0268037
2019-03-16 01:42:00,613021385.4595469,237460743.6974462,1668810757.9176009,282948639.25060016,864285809.0401942
2019-03-16 01:48:00,552622248.6595248,144589270.51207262,1457390533.343052,316735776.51443166,916730597.1211832
2019-03-16 01:54:00,663182880.7747098,182953127.23361897,1525976675.3327804,82035416.70021716,825278814.4137275
2019-03-16 02:00:00,712695051.8208091,282548495.1175016,811979618.2432929,77996058.96611664,542673450.1101986
2019-03-16 02:06:00,608608338.9439185,213138862.44610044,1779085761.9181683,163615696.00664598,529400250.3148595
2019-03-16 02:12:00,449491027.5791313,210148348.4505729,1232004729.6976435,47524070.28441389,686101621.0144384
2019-03-16 02:18:00,414500399.82273066,106901190.9319516,1368071201.0282671,85044939.18682237,658625789.7131007
2019-03-16 02:24:00,502839942.88335145,72428341.44091147,1249510599.8959527,25701160.24148427,1917726642.9090543
2019-03-16 02:30:00,318566400.12886256,177862877.55172843,1787596044.5271773,107930433.98292293,438590758.8052895
2019-03-16 02:36:00,818266678.1166675,175963464.62737015,1713514503.4607706,63542720.9340432,405703045.1648166
2019-03-16 02:42:00,391543227.7587816,96861769.93463159,1925657822.4116707,291386608.4040332,492717916.90456057
2019-03-16 02:48:00,543608290.285493,121322471.95900759,2670420245.7092576,150013091.3845105,327637685.15504086
2019-03-16 02:54:00,482841499.33619696,128280786.45352463,1943494608.8620973,22275834.87037792,384340260.28026944
2019-03-16 03:00:00,584278036.6228995,79046032.94732651,1486769430.043008,22832370.27490719,403496024.2901428
2019-03-16 03:06:00,354852303.70155966,75469557.34498009,2009497046.5606668,5634154.28178511,469409847.9118774
2019-03-16 03:12:00,331153871.20361733,127213108.81664678,736915292.603904,72691547.41031049,502585887.5315813
2019-03-16 03:18:00,322330288.2148377,267724549.8054253,636995784.2966514,107095086.21005292,562504650.8943491
